  Sent.                        Matched  Bracket   Cross        Correct Tag
 ID  Len.  Stat. Recal  Prec.  Bracket gold test Bracket Words  Tags Accracy
 132    9    0  100.00 100.00     7      7    7      0      9     9   100.00
 133    7    0  100.00 100.00     6      6    6      0      7     7   100.00
 134    9    0  100.00 100.00     8      8    8      0      9     9   100.00
 135   11    0   83.33  71.43     5      6    7      0     11    11   100.00
 136   10    0  100.00 100.00     5      5    5      0     10     9    90.00
 137    8    0  100.00 100.00     5      5    5      0      8     7    87.50
 138    6    0   75.00  60.00     3      4    5      0      6     5    83.33
 139    8    0  100.00 100.00     9      9    9      0      8     8   100.00
 140   10    0  100.00 100.00     6      6    6      0     10    10   100.00
 141    6    0  100.00 100.00     4      4    4      0      6     6   100.00
 142    6    0  100.00 100.00     4      4    4      0      6     5    83.33
 143    6    0  100.00 100.00     7      7    7      0      6     6   100.00
 144   10    0  100.00 100.00     6      6    6      0     10    10   100.00
 145    9    0  100.00 100.00     8      8    8      0      9     9   100.00
 146    7    0  100.00 100.00     6      6    6      0      7     6    85.71
 147   10    0   88.89 100.00     8      9    8      0     10    10   100.00
 148   10    0   66.67  80.00     4      6    5      0     10     9    90.00
 149   11    0  100.00 100.00    12     12   12      0     11    11   100.00
 150    8    0  100.00 100.00     5      5    5      0      8     8   100.00
 151    9    0   57.14  80.00     4      7    5      1      9     8    88.89
 152   11    0   70.00  70.00     7     10   10      2     11    10    90.91
 153   10    0   80.00  88.89     8     10    9      0     10    10   100.00
 154    8    0  100.00 100.00     7      7    7      0      8     7    87.50
 155    9    0  100.00 100.00     8      8    8      0      9     9   100.00
 156    8    0   42.86  50.00     3      7    6      2      8     7    87.50
 157    9    0   33.33  28.57     2      6    7      3      9     6    66.67
 158    8    0  100.00  85.71     6      6    7      0      8     8   100.00
 159    7    0   66.67  80.00     4      6    5      0      7     7   100.00
 160    4    0  100.00 100.00     2      2    2      0      4     4   100.00
 161   10    0   77.78  77.78     7      9    9      1     10    10   100.00
 162    8    0   28.57  40.00     2      7    5      3      8     7    87.50
 163    8    0  100.00 100.00     7      7    7      0      8     8   100.00
 164   11    0  100.00 100.00     6      6    6      0     11    10    90.91
 165    8    0   57.14  80.00     4      7    5      1      8     7    87.50
 166    7    0  100.00 100.00     7      7    7      0      7     7   100.00
 167   10    0   87.50  77.78     7      8    9      0     10    10   100.00
 168   11    0  100.00 100.00     7      7    7      0     11    11   100.00
 169   11    0   91.67 100.00    11     12   11      0     11    10    90.91
 170    8    0  100.00 100.00     6      6    6      0      8     8   100.00
 171    8    0  100.00  66.67     4      4    6      0      8     8   100.00
 172    9    0  100.00 100.00     6      6    6      0      9     9   100.00
 173   11    0  100.00 100.00     8      8    8      0     11    10    90.91
 174   10    0  100.00 100.00    10     10   10      0     10    10   100.00
 175   10    0  100.00 100.00     6      6    6      0     10     9    90.00
 176    5    0  100.00 100.00     4      4    4      0      5     5   100.00
 177    5    0  100.00 100.00     4      4    4      0      5     5   100.00
 178    8    0  100.00 100.00     5      5    5      0      8     7    87.50
 179    8    0  100.00 100.00     6      6    6      0      8     7    87.50
 180    7    0   80.00 100.00     4      5    4      0      7     7   100.00
 181    8    0  100.00 100.00     6      6    6      0      8     8   100.00
 182    7    0  100.00 100.00     6      6    6      0      7     7   100.00
 183    9    0  100.00 100.00     7      7    7      0      9     9   100.00
 184   10    0   90.00 100.00     9     10    9      0     10    10   100.00
 185    6    0   66.67  80.00     4      6    5      0      6     5    83.33
 186   10    0   77.78 100.00     7      9    7      0     10     9    90.00
 187    9    0  100.00 100.00     7      7    7      0      9     9   100.00
 188    5    0  100.00 100.00     5      5    5      0      5     5   100.00
 189   10    0  100.00 100.00    10     10   10      0     10    10   100.00
 190    9    0  100.00 100.00     6      6    6      0      9     9   100.00
 191    7    0  100.00 100.00     5      5    5      0      7     6    85.71
 192    9    0   87.50  87.50     7      8    8      0      9     9   100.00
 193   10    0   75.00  75.00     6      8    8      2     10     9    90.00
 194   10    0  100.00 100.00     9      9    9      0     10    10   100.00
 195    6    0  100.00 100.00     5      5    5      0      6     6   100.00
 196    7    0  100.00 100.00     8      8    8      0      7     7   100.00
 197    7    0  100.00 100.00     6      6    6      0      7     7   100.00
 198    9    0  100.00 100.00     5      5    5      0      9     8    88.89
 199    9    0  100.00 100.00     7      7    7      0      9     9   100.00
 200    9    0   66.67  80.00     4      6    5      0      9     8    88.89
 201    4    0  100.00 100.00     4      4    4      0      4     4   100.00
 202    7    0  100.00 100.00     5      5    5      0      7     7   100.00
 203    8    0  100.00 100.00     6      6    6      0      8     8   100.00
 204    9    0   45.45  71.43     5     11    7      1      9     7    77.78
 205    8    0  100.00 100.00     5      5    5      0      8     8   100.00
 206   10    0  100.00 100.00     8      8    8      0     10     9    90.00
 207   10    0   83.33  71.43     5      6    7      0     10    10   100.00
 208    6    0   71.43 100.00     5      7    5      0      6     5    83.33
 209    9    0  100.00 100.00     7      7    7      0      9     9   100.00
 210    7    0   50.00  50.00     2      4    4      1      7     5    71.43
 211   10    0  100.00 100.00     9      9    9      0     10     9    90.00
 212    3    0  100.00  66.67     2      2    3      0      3     3   100.00
 213    3    0  100.00 100.00     3      3    3      0      3     3   100.00
 214   10    0   90.00  90.00     9     10   10      0     10     9    90.00
 215    7    0   33.33 100.00     2      6    2      0      7     7   100.00
 216   10    0  100.00 100.00     9      9    9      0     10     9    90.00
 217    7    0   83.33  83.33     5      6    6      0      7     7   100.00
 218   10    0  100.00 100.00     8      8    8      0     10    10   100.00
 219    6    0  100.00 100.00     4      4    4      0      6     6   100.00
 220    7    0  100.00 100.00     4      4    4      0      7     7   100.00
 221    4    0  100.00 100.00     4      4    4      0      4     4   100.00
 222    9    0   75.00 100.00     6      8    6      0      9     8    88.89
 223    8    0  100.00 100.00     6      6    6      0      8     7    87.50
 224    9    0  100.00 100.00     9      9    9      0      9     7    77.78
 225    8    0  100.00 100.00     6      6    6      0      8     8   100.00
 226    7    0  100.00 100.00     6      6    6      0      7     7   100.00
 227    7    0   66.67  80.00     4      6    5      0      7     6    85.71
 228   10    0   87.50 100.00     7      8    7      0     10     9    90.00
 229    9    0  100.00 100.00     9      9    9      0      9     9   100.00
============================================================================
                 89.28  91.76   1358  1521  1480     48   1919  1837    95.73
=== Summary ===

-- All --
Number of sentence        =    229
Number of Error sentence  =      0
Number of Skip  sentence  =      0
Number of Valid sentence  =    229
Bracketing Recall         =  89.28
Bracketing Precision      =  91.76
Bracketing FMeasure       =  90.50
Complete match            =  65.07
Average crossing          =   0.21
No crossing               =  86.03
2 or less crossing        =  98.69
Tagging accuracy          =  95.73

-- len<=100 --
Number of sentence        =    229
Number of Error sentence  =      0
Number of Skip  sentence  =      0
Number of Valid sentence  =    229
Bracketing Recall         =  89.28
Bracketing Precision      =  91.76
Bracketing FMeasure       =  90.50
Complete match            =  65.07
Average crossing          =   0.21
No crossing               =  86.03
2 or less crossing        =  98.69
Tagging accuracy          =  95.73
